Catlett,Edge,1,13.51020408
Catlett,Edge,2,14.73585867
Catlett,Edge,3,15.01624353
Catlett,Edge,4,14.35635124
Catlett,Edge,5,15.30904625
Catlett,Edge,6,39.26180161
Catlett,Edge,7,14.96826789
Catlett,Edge,8,15.06502678
Catlett,Edge,9,22.51842219
Catlett,Edge,10,23.88828365
Catlett,Edge,11,23.99936278
Catlett,Edge,12,14.24590241
Catlett,Edge,13,14.11396865
Catlett,Edge,14,14.69733131
Catlett,Edge,15,16.91670978
Catlett,Edge,16,15.26311482
Catlett,Edge,17,14.20828817
Catlett,Edge,18,15.1548001
Catlett,Edge,19,14.00127768
Catlett,Edge,20,14.51871406
Catlett,Edge,21,16.4781091
Catlett,Edge,22,14.2463922
Catlett,Edge,23,16.32671043
Catlett,Edge,24,20.39707689
Catlett,Edge,25,19.59794768
Catlett,Edge,26,15.8295411
Catlett,Edge,27,13.33986288
Catlett,Edge,28,14.02337783
Catlett,Edge,29,15.01230251
Catlett,Edge,30,14.36563515
Catlett,Edge,34,13.78341112
Catlett,Edge,37,12.41148069
Catlett,Edge,40,7.657907622
Catlett,Edge,43,5.365762094
Catlett,Edge,46,5.650277794
Catlett,Edge,48,5.647170815
Catlett,Edge,50,3.602994037
Catlett,Edge,52,2.73610048
Catlett,Edge,54,2.48026018
Catlett,Edge,56,2.107403421
Catlett,Edge,59,2.313691944
Catlett,Edge,62,2.278713572
Catlett,Edge,65,1.930110804
Catlett,Edge,68,1.864536462
Catlett,Edge,71,1.764126915
Catlett,Edge,74,1.715871219
Catlett,Edge,77,9.735302222
Catlett,Edge,80,1.909680412
Catlett,Edge,83,1.031470545
Catlett,Edge,86,1.713818674
Catlett,Edge,89,1.855633264
Catlett,Edge,92,1.500664469
Catlett,Edge,95,1.939411709
Catlett,Edge,98,2.042908976
